node_1,node_2,sim,course
Science and Technology Studies 1: Living in a Technological Culture,tech society,0.61234903,True
Science and Technology Studies 1: Living in a Technological Culture,cultural phenomenon,0.5590738,True
Science and Technology Studies 1: Living in a Technological Culture,sts perspective,0.66051936,True
The Future of Literature?,genre,0.6075121,True
The Future of Literature?,young writer,0.5962447,True
The Future of Literature?,different literary form,0.6774311,True
The Future of Literature?,hybrid genre,0.6074327,True
The Future of Literature?,autofiction,0.5869014,True
The Future of Literature?,modern literature,0.6505878,True
The Future of Literature?,new advancement,0.5204761,True
The Future of Literature?,otgenre advancement,0.5718268,True
The Future of Literature?,literary practice,0.65387666,True
The Future of Literature?,essay,0.5697643,True
The Future of Literature?,future literarytory,0.7755537,True
The Future of Literature?,relevant literary tradition,0.61444974,True
The Future of Literature?,future,0.6135989,True
The Future of Literature?,contemporary literature,0.69371986,True
The Future of Literature?,literature,0.58898425,True
The Future of Literature?,lyric essay,0.57749856,True
Philosophical Ethics,nietzsche,0.6277915,True
Philosophical Ethics,john stuart mill,0.5789655,True
Philosophical Ethics,philosophy,0.60819495,True
Philosophical Ethics,jeremy bentham,0.5988529,True
Philosophical Ethics,different ethical perspective,0.6872176,True
Philosophical Ethics,virtue ethic,0.6578867,True
Philosophical Ethics,political philosophy,0.6529509,True
Philosophical Ethics,kant,0.571004,True
Philosophical Ethics,moral philosophy,0.72086596,True
Philosophical Ethics,christian virtue ethic,0.6464036,True
Philosophical Ethics,alternative ethical approach,0.66489863,True
Philosophical Ethics,modern philosophy,0.68709254,True
Philosophical Ethics,wisdom,0.54254466,True
Philosophical Ethics,thomas aquinas,0.60295767,True
Philosophical Ethics,essential philosophical concept,0.65686613,True
Philosophical Ethics,utilitarianism,0.65727836,True
Philosophical Ethics,political ethic,0.60944515,True
Philosophical Ethics,grnarrative,0.51976025,True
Philosophical Ethics,philosophical ethic,0.71665007,True
Philosophical Ethics,eminent philosopher,0.6675544,True
Philosophical Ethics,immanuel kant,0.5982853,True
Philosophical Ethics,important ethical approach,0.6265197,True
Philosophical Ethics,hannah arendt,0.58557856,True
Philosophical Ethics,different philosophical concept,0.66606206,True
Philosophical Ethics,ancient philosophy,0.6596003,True
Philosophical Ethics,friedrich nietzsche,0.61965436,True
Philosophical Ethics,ethic,0.6364211,True
Philosophical Ethics,century philosophy,0.70618165,True
Back to the Philosophers Themselves!,philosophical outlook,0.6474893,True
Back to the Philosophers Themselves!,philosophical current,0.6458747,True
Back to the Philosophers Themselves!,philosophy,0.6242162,True
Back to the Philosophers Themselves!,usualtory reading,0.5800764,True
Back to the Philosophers Themselves!,philosopher,0.64981234,True
Back to the Philosophers Themselves!,classical philosophical problem,0.6582936,True
Back to the Philosophers Themselves!,personal style,0.5509203,True
Back to the Philosophers Themselves!,present,0.50187963,True
Back to the Philosophers Themselves!,challenge philosophical,0.6534922,True
Back to the Philosophers Themselves!,original,0.5104972,True
Back to the Philosophers Themselves!,contemporarytellectual debate,0.58573484,True
Back to the Philosophers Themselves!,interesting philosopher,0.6677331,True
Back to the Philosophers Themselves!,intellectual pleasure,0.6083247,True
Back to the Philosophers Themselves!,read,0.53568184,True
Back to the Philosophers Themselves!,famous philosophicalvestigation,0.66948813,True
Back to the Philosophers Themselves!,philosophical tradition,0.67486465,True
Back to the Philosophers Themselves!,philosopthemselves,0.6393318,True
Back to the Philosophers Themselves!,important philosopher,0.6417018,True
Back to the Philosophers Themselves!,wittgenstein,0.6297257,True
Back to the Philosophers Themselves!,voltaire,0.62588674,True
Back to the Philosophers Themselves!,philosophical,0.6204283,True
Cultural Memory and the Politics of Visualizing the Past,transtory podcast,0.5198889,True
Cultural Memory and the Politics of Visualizing the Past,cultural memory work,0.7048842,True
Cultural Memory and the Politics of Visualizing the Past,historical scholarship,0.57667524,True
Cultural Memory and the Politics of Visualizing the Past,intimatetory,0.50301087,True
Cultural Memory and the Politics of Visualizing the Past,archive theory,0.5976803,True
Cultural Memory and the Politics of Visualizing the Past,cultural,0.5558399,True
Cultural Memory and the Politics of Visualizing the Past,historical analysis,0.56666356,True
Cultural Memory and the Politics of Visualizing the Past,cultural memory,0.70228696,True
Cultural Memory and the Politics of Visualizing the Past,long memory,0.5578073,True
Cultural Memory and the Politics of Visualizing the Past,memory,0.55644876,True
"Religion, Myth and Secularization",religion,0.60471237,True
"Religion, Myth and Secularization",major world religion,0.6072899,True
"Religion, Myth and Secularization",myth,0.6062455,True
"Religion, Myth and Secularization",religiousstitution,0.6173043,True
"Religion, Myth and Secularization",secularize world,0.5959312,True
"Religion, Myth and Secularization",religious aspect,0.70396286,True
"Religion, Myth and Secularization",cultural phenomenon,0.627732,True
"Religion, Myth and Secularization",secularization,0.6986855,True
"Religion, Myth and Secularization",theme,0.5438149,True
"Religion, Myth and Secularization",key narrative,0.54409885,True
"Religion, Myth and Secularization",mythology,0.61311495,True
"Religion, Myth and Secularization",significant philosophical perspective,0.5635653,True
"Religion, Myth and Secularization",secularization process,0.70354563,True
"Religion, Myth and Secularization",creation story,0.5658401,True
History of Contemporary Spirituality,experimental psychology,0.5148362,True
History of Contemporary Spirituality,western music tradition,0.57090235,True
History of Contemporary Spirituality,contemporary spirituality,0.7533865,True
History of Contemporary Spirituality,contemporary western culture,0.6508863,True
History of Contemporary Spirituality,alternative belief,0.6001544,True
History of Contemporary Spirituality,american transcendentalism,0.5741158,True
History of Contemporary Spirituality,conventional religion,0.60360324,True
History of Contemporary Spirituality,interdisciplinary development,0.5417387,True
History of Contemporary Spirituality,interdisciplinary,0.54623336,True
History of Contemporary Spirituality,modern western culture,0.6289018,True
History of Contemporary Spirituality,new religious movement,0.62547696,True
History of Contemporary Spirituality,new source,0.52564895,True
History of Contemporary Spirituality,contemporary spiritual belief,0.74103653,True
History of Contemporary Spirituality,conventional western religion,0.64415544,True
History of Contemporary Spirituality,western method,0.56760013,True
History of Contemporary Spirituality,historical context,0.5719787,True
History of Contemporary Spirituality,new age movement,0.6323761,True
History of Contemporary Spirituality,spiritual teacher,0.6172615,True
Data Analysis and Visualisation for the Humanities and Social Sciences,distant reading,0.5978974,True
Data Analysis and Visualisation for the Humanities and Social Sciences,visual format,0.56599617,True
Data Analysis and Visualisation for the Humanities and Social Sciences,mini big data project,0.59955215,True
Data Analysis and Visualisation for the Humanities and Social Sciences,different theoretical approach,0.5302835,True
Data Analysis and Visualisation for the Humanities and Social Sciences,research,0.5747136,True
Data Analysis and Visualisation for the Humanities and Social Sciences,challenge researcher,0.57705766,True
Data Analysis and Visualisation for the Humanities and Social Sciences,digital visualization,0.62522674,True
Data Analysis and Visualisation for the Humanities and Social Sciences,data analysis,0.66337234,True
Data Analysis and Visualisation for the Humanities and Social Sciences,research question,0.58352005,True
Data Analysis and Visualisation for the Humanities and Social Sciences,research datum,0.6105108,True
Data Analysis and Visualisation for the Humanities and Social Sciences,close reading,0.5686587,True
Data Analysis and Visualisation for the Humanities and Social Sciences,digitalformation,0.5583143,True
Data Analysis and Visualisation for the Humanities and Social Sciences,visualisation,0.65686893,True
Data Analysis and Visualisation for the Humanities and Social Sciences,research hypothesis,0.57301694,True
Data Analysis and Visualisation for the Humanities and Social Sciences,visualization,0.64559597,True
Data Analysis and Visualisation for the Humanities and Social Sciences,data analysis tool,0.66789544,True
Data Analysis and Visualisation for the Humanities and Social Sciences,data mining,0.56552374,True
Data Analysis and Visualisation for the Humanities and Social Sciences,vocal datum,0.5272521,True
Data Analysis and Visualisation for the Humanities and Social Sciences,data feminism,0.66523737,True
Data Analysis and Visualisation for the Humanities and Social Sciences,datum,0.50245005,True
Data Analysis and Visualisation for the Humanities and Social Sciences,analysis,0.6253842,True
Data Analysis and Visualisation for the Humanities and Social Sciences,large datum store,0.503507,True
Data Analysis and Visualisation for the Humanities and Social Sciences,data analysis method,0.6353378,True
"Poetry, Poetry Theory and Poetry Practices",woman poet,0.6449595,True
"Poetry, Poetry Theory and Poetry Practices",poet,0.5774881,True
"Poetry, Poetry Theory and Poetry Practices",white male poet,0.61409116,True
"Poetry, Poetry Theory and Poetry Practices",sylvia plath,0.5545076,True
"Poetry, Poetry Theory and Poetry Practices",emily dickinson,0.5893554,True
"Poetry, Poetry Theory and Poetry Practices",page poetry,0.6413983,True
"Poetry, Poetry Theory and Poetry Practices",poetry practice,0.6618606,True
"Poetry, Poetry Theory and Poetry Practices",western modern poetry,0.72896504,True
"Poetry, Poetry Theory and Poetry Practices",traditional mode,0.55576634,True
"Poetry, Poetry Theory and Poetry Practices",western modern tradition,0.6272944,True
"Poetry, Poetry Theory and Poetry Practices",poetry,0.60370946,True
"Poetry, Poetry Theory and Poetry Practices",poetry theory,0.7167068,True
"Poetry, Poetry Theory and Poetry Practices",white woman poet,0.67486054,True
"Poetry, Poetry Theory and Poetry Practices",theory,0.5740212,True
"Poetry, Poetry Theory and Poetry Practices",maya angelou,0.5510907,True
