student_num,module_abb,grade,appraisal_date,pass
24540156,HUM3051,7.9,2019-04-12,1
24540156,COR1004,7.7,2019-05-31,1
24540156,SCI2031,8.6,2019-05-31,1
24540548,HUM3019,8.5,2019-04-12,1
24540548,COR1002,7.2,2019-05-31,1
24540548,SSC3052,7.8,2019-05-31,1
24540548,SSC2064,9.2,2019-04-12,1
24541236,SSC2062,9.2,2019-03-29,1
24541236,COR1004,8.0,2019-05-31,1
24541480,SSC3055,8.6,2019-04-12,1
24541480,COR1002,5.5,2019-05-31,0
24541480,SSC3052,7.4,2019-05-31,1
24541480,SSC2062,8.2,2019-03-29,1
24541508,SCI2033,7.6,2019-04-12,1
24541508,COR1004,7.6,2019-05-31,1
24541508,SCI3051,6.5,2019-05-31,1
24542696,SSC3017,8.0,2019-04-12,1
24542696,SCI2041,8.6,2019-04-12,1
24542696,SSC3056,8.0,2019-05-31,1
24542696,SSC3059,8.4,2019-05-31,1
24543880,SSC2062,7.7,2019-03-29,1
24543880,COR1002,6.6,2019-05-31,1
24543880,SSC3018,7.2,2019-05-31,1
24543880,SSC2004,8.5,2019-05-31,1
24543976,COR1002,8.4,2019-05-31,1
24543976,SCI2010,8.2,2019-07-16,1
24543976,SSC3018,8.4,2019-05-31,1
24544140,HUM3045,7.5,2018-10-20,1
24544140,SSC1005,8.0,2018-10-20,1
24544140,COR1002,6.5,2018-12-14,1
24544140,SCI1016,8.0,2018-12-14,1
24544140,SSC2064,6.9,2019-04-12,1
24544140,SCI2041,7.5,2019-04-12,1
24544140,SSC2050,8.1,2019-05-31,1
24544140,SSC3051,8.0,2019-05-31,1
24544200,SCI2010,5.8,2019-04-12,0
24544200,SSC3038,8.1,2019-04-12,1
24544200,SSC2065,7.8,2019-05-31,1
24544248,SCI2041,7.0,2019-04-12,1
24544248,SSC3056,7.7,2019-05-31,1
24544304,SCI1010,5.9,2018-10-19,0
24544304,COR1004,7.0,2018-12-14,1
24544304,SCI1016,6.6,2018-12-14,1
24544580,HUM3019,7.2,2019-04-12,1
24544580,COR1004,7.5,2019-05-31,1
24544580,SSC3052,8.3,2019-05-31,1
24544664,COR1002,8.3,2019-05-31,1
24544664,SCI2019,9.1,2019-05-31,1
24544792,SSC3018,8.7,2019-05-31,1
24544792,SCI3006,8.8,2019-04-12,1
24544792,SSC2043,8.4,2019-05-31,1
24544840,SSC3023,8.4,2019-04-12,1
24544840,HUM2054,7.8,2019-04-12,1
24544868,SSC2039,8.3,2019-04-12,1
24544868,HUM2051,7.4,2019-04-12,1
24544868,SSC3056,7.8,2019-05-31,1
24544924,SSC2020,7.2,2018-10-20,1
24544924,SSC2019,7.1,2018-12-14,1
24544924,SSC2048,7.6,2018-12-14,1
24544924,SCI2010,5.5,2019-04-12,0
24544924,SSC3011,6.8,2019-04-12,1
24544924,SSC2008,6.9,2019-05-31,1
24544924,SSC3018,5.9,2019-05-31,0
24545016,SSC2046,7.3,2018-10-20,1
24545016,HUM2018,6.8,2018-12-14,1
24545016,SCI1016,7.2,2018-12-14,1
24545016,SSC2037,7.2,2019-04-12,1
24545016,SCI2041,6.9,2019-04-12,1
24545016,SSC2043,7.2,2019-05-31,1
24545016,SSC3052,6.6,2019-05-31,1
24545172,SCI2031,6.7,2019-05-31,1
24545172,SCI3049,7.1,2019-05-31,1
24545704,HUM3045,8.4,2018-10-20,1
24545704,SSC3036,8.6,2018-10-20,1
24545704,SSC3032,8.0,2018-12-14,1
24545704,COR1002,8.6,2018-12-14,1
24545704,SSC2039,8.6,2019-04-12,1
24545704,SSC3055,9.8,2019-04-12,1
24545704,SSC3059,9.7,2019-05-31,1
24546008,COR1003,8.0,2018-10-20,1
24546008,COR1004,8.5,2018-12-14,1
24546008,SCI1016,8.4,2018-12-14,1
24546008,SSC2039,8.5,2019-04-12,1
24546008,SSC3051,8.1,2019-05-31,1
24546008,SSC2065,8.5,2019-05-31,1
24546036,SSC2039,7.4,2019-04-12,1
24546036,HUM2051,8.5,2019-04-12,1
24546036,SSC3002,7.5,2019-05-31,1
24546036,SSC3059,8.0,2019-05-31,1
24546572,SSC3030,9.0,2018-10-19,1
24546572,SSC3036,8.0,2018-10-20,1
24546572,COR1002,7.7,2018-12-14,1
24546572,HUM1013,7.8,2018-12-14,1
24546572,SSC3011,7.6,2019-04-12,1
24546572,SSC3017,7.8,2019-04-12,1
24546572,COR1004,8.2,2019-05-31,1
24546572,SSC3059,9.0,2019-05-31,1
24546716,SSC3017,7.7,2019-04-12,1
24546716,SSC2022,6.9,2019-05-31,1
24546904,SSC2006,9.8,2019-04-12,1
24546904,COR1002,7.7,2019-05-31,1
24546904,SSC3023,9.2,2019-04-12,1
24547052,SCI2039,7.9,2019-05-31,1
24547052,SCI3051,6.8,2019-05-31,1
24547052,SSC2018,8.1,2019-04-12,1
24547108,SCI2010,6.5,2019-04-12,1
24547108,SSC3055,8.9,2019-04-12,1
24547108,COR1002,7.2,2019-05-31,1
24547108,COR1004,7.7,2019-05-31,1
24547144,SSC2024,6.9,2018-12-14,1
24547144,SSC1027,9.1,2018-12-14,1
24547144,COR1003,6.8,2019-04-12,1
24547144,SSC2043,8.3,2019-05-31,1
24547340,SSC3023,7.2,2019-07-08,1
24547340,HUM2054,8.7,2019-04-12,1
24547340,HUM2021,8.3,2019-02-14,1
24547340,HUM3042,8.0,2019-05-31,1
24547364,SSC3011,7.6,2019-04-12,1
24547364,SSC2064,8.3,2019-04-12,1
24547364,COR1002,5.7,2019-05-31,0
24547364,SSC3002,5.3,2019-05-31,0
24547448,SCI1009,6.2,2019-02-04,1
24547448,SSC3019,6.2,2018-10-20,1
24547448,HUM3040,6.9,2019-02-14,1
24547448,SSC3032,7.1,2018-12-14,1
24547448,SSC2037,8.1,2019-04-12,1
24547448,SSC3052,7.5,2019-05-31,1
24547448,SSC2063,7.9,2019-05-31,1
24547520,HUM3045,7.8,2018-10-20,1
24547520,SCI2011,3.1,2018-10-20,0
24547520,COR1002,6.7,2018-12-14,1
24547520,SSC3011,7.6,2019-04-12,1
24547520,SSC3051,7.0,2019-07-23,1
24547520,SSC3018,5.8,2019-05-31,0
24547808,SSC3011,8.3,2019-04-12,1
24547808,SSC2064,8.1,2019-04-12,1
24547808,SSC3052,8.3,2019-05-31,1
24547888,SSC2039,7.8,2019-04-12,1
24547888,SSC2064,8.5,2019-04-12,1
24547888,SSC3052,7.8,2019-05-31,1
24547888,SSC3018,8.6,2019-05-31,1
24547924,SCI2041,7.6,2019-04-12,1
24547924,COR1002,6.7,2019-05-31,1
24547924,SSC2022,9.0,2019-05-31,1
24548432,COR1003,5.7,2018-10-20,0
24548432,HUM1011,6.5,2018-10-20,1
24548432,SSC2055,8.1,2018-12-14,1
24548432,SSC2018,7.7,2019-04-12,1
24548432,COR1002,7.4,2019-05-31,1
24548432,SSC2065,7.4,2019-05-31,1
24548640,HUM3051,9.0,2019-04-12,1
24548640,SSC2063,8.5,2019-05-31,1
24548640,SCI2010,8.2,2019-04-12,1
24548920,SSC3011,8.6,2019-04-12,1
24548920,HUM2051,7.1,2019-04-12,1
24549028,HUM1003,8.3,2019-04-12,1
24549028,HUM3051,7.8,2019-04-12,1
24549028,HUM2031,8.4,2019-05-31,1
24549032,HUM3045,7.8,2018-10-20,1
24549032,HUM3049,8.0,2018-12-14,1
24549032,COR1003,6.7,2019-04-12,1
24549032,HUM3051,7.5,2019-04-12,1
24549032,SSC3040,8.0,2019-05-31,1
24549116,SCI2041,6.6,2019-04-12,1
24549116,SSC3040,7.2,2019-05-31,1
24549300,SSC3055,7.6,2019-04-12,1
24549300,SCI2041,6.2,2019-04-12,1
24549300,SSC2060,7.4,2019-05-31,1
24549300,SSC3059,8.2,2019-05-31,1
24549576,COR1003,7.5,2018-10-20,1
24549576,HUM2003,7.6,2019-02-07,1
24549576,HUM3040,6.1,2018-12-14,1
24549576,SCI1016,6.6,2018-12-14,1
24549576,SSC3011,6.3,2019-07-08,1
24549576,SSC2064,8.5,2019-04-12,1
24549576,SSC3040,8.5,2019-05-31,1
24549576,HUM2056,7.0,2019-07-10,1
24549604,HUM2003,6.9,2018-10-20,1
24549604,HUM3036,7.0,2018-10-20,1
24549604,HUM2022,7.5,2018-12-14,1
24549604,COR1002,6.9,2018-12-14,1
24549604,HUM3029,7.0,2019-04-12,1
24549604,HUM2030,7.4,2019-05-31,1
24549604,HUM2031,6.7,2019-05-31,1
24549604,SSC2018,7.8,2019-04-12,1
24549816,SSC2039,8.0,2019-04-12,1
24549816,SSC3055,7.7,2019-04-12,1
24549816,SSC3051,8.4,2019-05-31,1
24549816,SSC3059,8.7,2019-05-31,1
24549912,SCI2033,10.0,2019-04-12,1
24549912,COR1004,7.7,2019-05-31,1
24549912,SSC2022,8.4,2019-05-31,1
24549924,SCI1005,8.5,2018-12-14,1
24549924,SCI1016,7.4,2018-12-14,1
24549924,SSC3055,8.9,2019-04-12,1
24549924,COR1002,7.3,2019-05-31,1
24549924,SSC2064,7.7,2019-04-12,1
24549924,SSC3059,8.8,2019-05-31,1
24549956,SCI2041,6.1,2019-04-12,1
24549956,COR1002,7.7,2019-05-31,1
24549956,HUM2051,7.8,2019-04-12,1
24549956,HUM2008,7.3,2019-05-31,1
24550132,SSC2064,9.0,2019-04-12,1
24550132,SSC3055,9.8,2019-04-12,1
24550132,SSC3040,8.6,2019-05-31,1
24550428,HUM3045,5.9,2018-10-20,0
24550428,SCI1009,5.6,2018-10-20,0
24550428,COR1002,7.0,2019-01-30,1
24550428,SSC3023,4.6,2019-04-12,0
24550428,SSC3040,1.4,2019-05-31,0
24550440,SSC3038,8.0,2019-04-12,1
24550440,SSC3017,8.2,2019-04-12,1
24550472,SCI2018,7.1,2018-12-14,1
24550472,SCI2002,8.2,2018-10-20,1
24550472,SCI3006,7.9,2019-04-12,1
24550472,COR1002,8.3,2019-05-31,1
24550612,SSC2064,8.9,2019-04-12,1
24550612,HUM3051,9.0,2019-04-12,1
24550876,HUM2046,7.5,2019-02-12,1
24550876,SCI2022,6.0,2018-10-20,1
24550876,SSC3047,7.3,2018-12-14,1
24550876,SSC2018,8.5,2019-04-12,1
24550876,SCI2041,6.2,2019-04-12,1
24550876,COR1002,6.5,2019-05-31,1
24550876,SSC3056,8.3,2019-05-31,1
24551112,SSC2039,7.3,2019-04-12,1
24551112,SSC3055,7.7,2019-04-12,1
24551112,SSC3059,7.2,2019-05-31,1
24551116,COR1003,4.6,2019-04-12,0
24551116,SSC3011,8.5,2019-07-08,1
24551116,SSC3051,7.8,2019-05-31,1
24551116,SCI3051,7.5,2019-05-31,1
24551164,SSC3055,8.0,2019-04-12,1
24551164,SCI2039,8.9,2019-05-31,1
24551164,SSC3056,7.4,2019-05-31,1
24551164,HUM3019,6.6,2019-04-12,1
24551200,SCI2010,8.7,2019-04-12,1
24551200,SSC3055,9.2,2019-04-12,1
24551200,SSC3018,8.2,2019-05-31,1
24551200,SSC3059,9.1,2019-05-31,1
24551260,HUM1003,8.0,2019-04-12,1
24551260,HUM3042,8.0,2019-05-31,1
24551260,HUM2031,8.0,2019-05-31,1
24551496,COR1002,5.5,2019-05-31,0
24551628,COR1003,9.2,2018-10-20,1
24551628,COR1002,8.0,2018-12-14,1
24551628,SCI2010,8.9,2019-04-12,1
24551628,SSC3011,9.1,2019-04-12,1
24551628,SSC2043,8.0,2019-05-31,1
24551628,SSC3002,8.3,2019-05-31,1
24551636,SSC2039,7.7,2019-04-12,1
24551636,SCI3006,9.1,2019-04-12,1
24551636,COR1002,7.4,2019-05-31,1
24551636,SSC3018,9.3,2019-05-31,1
24551636,SSC2043,8.5,2019-05-31,1
24552744,SSC3019,7.0,2018-10-20,1
24552744,SSC1007,6.9,2018-10-20,1
24552744,SSC3032,8.9,2018-12-14,1
24552744,SSC2061,7.5,2018-12-14,1
24552744,SSC2027,7.8,2019-04-12,1
24552744,HUM2051,8.3,2019-04-12,1
24552744,COR1002,7.4,2019-05-31,1
24552744,SSC3052,6.3,2019-05-31,1
24553352,SSC3056,8.3,2019-05-31,1
24553352,SSC3038,8.0,2019-04-12,1
24555632,COR1003,6.7,2019-04-12,1
24555632,COR1002,6.5,2019-05-31,1
24557256,COR1003,7.0,2018-10-20,1
24557256,SSC2046,7.9,2018-10-20,1
24557256,SCI1016,7.5,2018-12-14,1
24557256,SSC2024,5.7,2018-12-14,0
24557256,SSC3017,7.9,2019-04-12,1
24557256,SCI2041,7.5,2019-04-12,1
24557256,SSC2043,5.9,2019-05-31,0
24557256,HUM3034,6.3,2019-05-31,1
24559388,HUM3045,6.9,2018-10-20,1
24559388,COR1002,6.6,2018-12-14,1
24559388,SSC3032,7.5,2018-12-14,1
24559388,SCI2041,6.6,2019-04-12,1
24559388,SSC3059,6.9,2019-05-31,1
24559388,SSC2065,7.8,2019-05-31,1
24561912,COR1003,7.1,2018-10-20,1
24561912,HUM1011,6.2,2018-10-20,1
24561912,SSC2048,7.6,2018-12-14,1
24561912,SSC2061,8.4,2018-12-14,1
24561912,SSC3018,7.9,2019-05-31,1
24561912,COR1002,5.8,2019-05-31,0
24567456,HUM2046,8.0,2018-10-20,1
24567456,HUM3049,3.4,2018-12-14,0
24567456,SCI2036,6.0,2018-12-14,1
24567456,HUM3051,8.7,2019-04-12,1
24567456,COR1002,7.8,2019-05-31,1
24567456,SSC3040,8.4,2019-05-31,1
24571168,SCI2018,6.9,2018-12-14,1
24571168,COR1002,6.3,2019-05-31,1
24591084,SCI2022,9.1,2018-10-20,1
24591084,SSC2061,9.1,2018-12-14,1
24591084,SCI2034,7.8,2018-12-14,1
24591580,COR1002,9.2,2019-05-31,1
24591580,SSC3056,7.9,2019-05-31,1
24592136,SSC2027,8.5,2019-04-12,1
24592136,SSC2006,9.5,2019-04-12,1
24592136,SSC2004,8.8,2019-05-31,1
24592136,SSC2050,8.8,2019-05-31,1
24594628,HUM3019,6.5,2019-07-17,1
24594628,COR1002,6.2,2019-05-31,1
24594628,SSC3059,7.4,2019-05-31,1
24594632,HUM2003,7.4,2019-02-07,1
24594632,COR1002,5.6,2018-12-14,0
24594632,SSC3032,7.6,2018-12-14,1
24594632,SSC3052,7.1,2019-05-31,1
24594632,SSC3018,6.8,2019-05-31,1
24594632,SSC3011,7.7,2019-04-12,1
24594632,SSC2064,8.3,2019-04-12,1
24595620,COR1003,6.7,2019-04-12,1
24595620,SSC3038,7.6,2019-04-12,1
24595620,COR1002,5.7,2019-05-31,0
24597884,HUM2003,6.9,2018-10-20,1
24597884,COR1002,6.6,2019-01-30,1
24597884,SSC3032,6.1,2018-12-14,1
24597884,SSC2037,8.0,2019-04-12,1
24597884,SSC3017,8.3,2019-04-12,1
24597884,SSC3040,7.9,2019-05-31,1
24597884,SSC3052,6.9,2019-05-31,1
24598740,SSC3011,7.6,2019-04-12,1
24598740,COR1002,6.0,2019-07-15,1
24598740,SSC3052,6.3,2019-05-31,1
24600368,SCI1016,8.2,2018-12-14,1
24600368,SSC3017,8.3,2019-04-12,1
24600368,SCI2041,8.9,2019-04-12,1
24600368,COR1002,6.9,2019-05-31,1
24600368,SSC2022,8.1,2019-05-31,1
24600376,SCI2010,9.3,2019-04-12,1
24600376,SSC2018,8.2,2019-04-12,1
24600376,COR1002,8.3,2019-05-31,1
24600376,SCI2019,9.6,2019-05-31,1
24600396,SSC2027,8.0,2019-04-12,1
24600396,COR1002,5.9,2019-05-31,0
24600396,SSC3052,6.8,2019-05-31,1
24600444,HUM2003,6.7,2018-10-20,1
24600444,SCI1009,7.2,2018-10-20,1
24600444,COR1002,8.3,2018-12-14,1
24600444,SCI1016,6.6,2018-12-14,1
24600444,SSC2037,8.8,2019-04-12,1
24600444,HUM3034,8.1,2019-05-31,1
24600444,SSC3059,8.9,2019-05-31,1
24600904,HUM3036,8.6,2018-10-20,1
24600904,HUM3043,8.0,2018-10-20,1
24600904,SCI1005,8.7,2018-12-14,1
24600904,COR1002,7.8,2019-05-31,1
24600904,SSC3040,8.1,2019-05-31,1
24601248,COR1003,7.8,2018-10-20,1
24601248,HUM2005,8.8,2018-10-20,1
24601248,HUM3040,7.2,2018-12-14,1
24601248,HUM3050,7.7,2018-12-14,1
24601248,SSC3038,8.1,2019-04-12,1
24601248,HUM2031,8.4,2019-05-31,1
24601252,SCI1009,4.2,2018-10-20,0
24601252,SSC3019,6.5,2020-02-04,1
24601252,SCI2034,5.9,2018-12-14,0
24601252,SSC2019,7.5,2018-12-14,1
24601252,SSC3038,8.1,2019-04-12,1
24601252,COR1002,5.7,2019-05-31,0
24601480,COR1003,7.9,2019-04-12,1
24601480,SSC3055,7.9,2019-04-12,1
24601480,COR1002,5.9,2019-05-31,0
24602120,HUM3043,8.5,2018-10-20,1
24602120,COR1002,7.4,2018-12-14,1
24602120,HUM2018,7.2,2018-12-14,1
24602120,SCI2002,8.5,2018-10-20,1
24602120,SSC3038,8.6,2019-04-12,1
24602120,HUM2056,7.9,2019-05-31,1
24602180,SSC2039,7.9,2019-04-12,1
24602180,SSC3038,8.1,2019-04-12,1
24602180,COR1002,8.5,2019-05-31,1
24602204,HUM2046,8.0,2018-10-20,1
24602204,SCI2002,6.8,2018-10-20,1
24602204,SCI2036,9.3,2018-12-14,1
24602204,SCI2011,7.8,2018-10-20,1
24602204,SCI3006,8.0,2019-07-10,1
24602372,HUM2046,7.0,2018-10-20,1
24602372,HUM2013,7.4,2018-12-14,1
24602372,HUM3049,7.4,2018-12-14,1
24602372,SSC3038,7.9,2019-04-12,1
24602372,COR1002,5.1,2019-05-31,0
24602372,SSC3040,7.8,2019-05-31,1
24602396,SSC3038,7.9,2019-04-12,1
24602396,SSC3017,8.1,2019-04-12,1
24602488,SCI2010,8.5,2019-04-12,1
24602488,SSC3011,7.9,2019-04-12,1
24602488,SSC3002,7.8,2019-05-31,1
24602520,HUM3036,7.2,2018-10-20,1
24602520,HUM3040,6.6,2018-12-14,1
24602520,COR1002,6.6,2019-01-30,1
24602520,HUM3029,9.0,2019-04-12,1
24602520,HUM3042,7.5,2019-05-31,1
24602520,SSC2063,7.7,2019-05-31,1
24602764,COR1003,7.4,2019-02-18,1
24602764,SSC3030,6.0,2018-10-19,1
24602764,COR1002,6.6,2018-12-14,1
24602764,SCI2011,7.1,2018-10-20,1
24603000,SSC1029,8.0,2018-10-20,1
24603000,SSC3036,7.7,2018-10-20,1
24603000,COR1002,8.9,2018-12-14,1
24603000,SSC2048,10.0,2018-12-14,1
24603000,SSC3011,7.6,2019-04-12,1
24603000,SSC3056,7.8,2019-05-31,1
24603004,HUM2005,7.0,2018-10-20,1
24603004,HUM3045,7.6,2018-10-20,1
24603004,COR1002,8.0,2019-01-31,1
24603004,SCI1016,7.4,2018-12-14,1
24603004,HUM2054,7.0,2019-04-12,1
24603004,HUM2008,8.0,2019-05-31,1
24603004,HUM3034,7.9,2019-05-31,1
24603016,SSC3033,6.1,2018-12-14,1
24603016,SCI2002,7.0,2019-02-06,1
24603016,COR1003,5.8,2018-10-20,0
24603016,SSC1007,6.5,2019-04-12,1
24603016,SSC2018,7.2,2019-04-12,1
24603016,COR1002,6.6,2019-07-15,1
24603016,SCI2019,8.4,2019-05-31,1
24603548,COR1003,7.5,2018-10-20,1
24603548,SSC1029,8.0,2018-10-20,1
24603548,SSC2028,8.0,2018-12-14,1
24603548,HUM2018,7.9,2018-12-14,1
24603548,SCI2041,7.8,2019-04-12,1
24603548,COR1002,7.9,2019-05-31,1
24603732,SSC1029,7.9,2018-10-20,1
24603732,SSC3019,8.0,2018-10-20,1
24603732,SCI1016,7.8,2018-12-14,1
24603732,SSC2061,9.0,2018-12-14,1
24603732,SSC3018,7.1,2019-05-31,1
24603732,COR1002,7.2,2019-05-31,1
24603736,SCI1009,6.1,2018-10-20,1
24603736,SCI1010,4.7,2019-01-29,0
24603736,SSC3047,7.8,2018-12-14,1
24603736,COR1003,6.6,2019-04-12,1
24603736,SCI2041,7.0,2019-04-12,1
24603736,COR1002,5.3,2019-05-31,0
24603736,SSC3056,7.0,2019-05-31,1
24604144,SCI3003,9.2,2018-10-20,1
24604144,COR1002,7.0,2019-02-12,1
24604144,SCI2018,6.6,2018-12-14,1
24604144,SSC2062,6.7,2019-03-29,1
24604144,SCI3006,6.1,2019-04-12,1
24604144,SCI3046,7.1,2019-05-31,1
24604144,SSC3018,6.0,2019-05-31,1
24604228,HUM2046,8.0,2018-10-20,1
24604228,SCI2034,8.7,2018-12-14,1
24604228,SSC2061,9.6,2018-12-14,1
24604228,COR1003,8.0,2019-04-12,1
24604228,SCI3046,8.7,2019-05-31,1
24604228,SSC3018,9.1,2019-05-31,1
24604932,HUM3043,8.0,2018-10-20,1
24604932,SSC3019,6.8,2018-10-20,1
24604932,COR1004,7.3,2018-12-14,1
24604932,SCI1016,7.9,2018-12-14,1
24604932,HUM3029,8.0,2019-04-12,1
24604932,SSC2006,7.7,2019-04-12,1
24604932,COR1002,6.9,2019-05-31,1
24604932,SSC2063,8.1,2019-05-31,1
24606336,HUM2003,7.2,2018-10-20,1
24606336,SSC2028,7.4,2018-12-14,1
24606336,SSC3032,6.8,2018-12-14,1
24606336,SSC3038,8.0,2019-04-12,1
24606336,COR1002,6.6,2019-05-31,1
24606708,SCI1010,7.5,2018-10-19,1
24606708,COR1002,6.8,2018-12-14,1
24606708,SSC3012,6.6,2018-12-14,1
24606708,SCI2010,7.2,2019-04-12,1
24606708,SSC3055,8.2,2019-04-12,1
24606708,HUM2007,7.0,2019-05-31,1
24606708,SSC3051,8.0,2019-05-31,1
24606740,HUM2046,8.1,2018-10-20,1
24606740,SSC1029,7.7,2018-10-20,1
24606740,COR1002,7.7,2018-12-14,1
24606740,SSC1027,8.9,2018-12-14,1
24606740,SSC3017,7.7,2019-04-12,1
24606740,SCI2041,8.2,2019-04-12,1
24606740,SSC3018,9.4,2019-05-31,1
24606784,COR1003,5.9,2019-04-18,0
24606784,SSC1007,7.3,2018-10-20,1
24606784,SSC2024,5.6,2018-12-14,0
24606784,SSC1027,6.0,2018-12-14,1
24606784,SCI2010,4.3,2019-07-16,0
24606784,SSC2043,5.9,2019-05-31,0
24606784,COR1004,7.6,2019-05-31,1
24607280,HUM3045,0.0,2018-10-20,0
24607280,SSC1029,7.2,2018-10-20,1
24607280,SSC2061,7.8,2018-12-14,1
24607280,SCI2010,7.8,2019-04-12,1
24607280,SSC3011,7.3,2019-04-12,1
24607280,COR1002,5.5,2019-07-15,0
24607280,SSC3018,6.8,2019-05-31,1
24607420,COR1004,7.5,2018-12-14,1
24607420,HUM1013,6.8,2018-12-14,1
24607420,SSC1025,7.6,2019-04-12,1
24607420,SSC2064,8.8,2019-04-12,1
24607420,SSC2065,7.3,2019-05-31,1
24608772,SSC1029,7.0,2018-10-20,1
24608772,HUM2018,7.0,2018-12-14,1
24608772,SSC3047,7.4,2018-12-14,1
24608772,SSC2046,6.8,2019-02-11,1
24608772,SSC2064,7.4,2019-04-12,1
24608772,SCI2041,6.7,2019-04-12,1
24608772,COR1002,4.0,2019-07-15,0
24608772,SSC3056,7.6,2019-05-31,1
24608996,COR1003,8.1,2018-10-20,1
24608996,SSC3019,7.7,2018-10-20,1
24608996,SCI1016,8.8,2018-12-14,1
24608996,SSC1027,8.2,2018-12-14,1
24608996,SSC3011,7.4,2019-04-12,1
24608996,HUM2047,8.0,2019-04-12,1
24608996,COR1002,8.7,2019-05-31,1
24608996,SSC3056,8.0,2019-05-31,1
24609724,SCI1010,4.9,2019-01-29,0
24609724,SSC1027,7.1,2018-12-14,1
24609724,SSC2055,7.7,2018-12-14,1
24609724,HUM2021,7.0,2019-02-14,1
24609724,SSC3011,6.5,2019-04-12,1
24609724,HUM2056,7.1,2019-05-31,1
24609724,SSC3056,7.5,2019-05-31,1
24609844,COR1003,6.9,2019-02-18,1
24609844,HUM1012,8.1,2018-10-20,1
24609844,COR1002,7.9,2018-12-14,1
24610516,COR1003,8.0,2018-10-20,1
24610516,HUM1011,7.6,2018-10-20,1
24610516,COR1002,7.5,2018-12-14,1
24610516,SSC2055,8.2,2018-12-14,1
24610576,HUM2003,8.2,2018-10-20,1
24610576,SSC3049,7.9,2018-12-14,1
24610576,SSC3017,8.6,2019-04-12,1
24610576,SCI2041,9.3,2019-04-12,1
24610576,COR1002,9.1,2019-05-31,1
24610644,HUM2003,7.5,2018-10-20,1
24610644,SSC2024,7.5,2018-12-14,1
24610644,SSC3032,8.2,2018-12-14,1
24610644,SSC2037,8.4,2019-04-12,1
24610644,SSC3011,8.3,2019-04-12,1
24610644,SSC1027,6.7,2019-05-31,1
24610644,SSC3052,8.9,2019-05-31,1
24610668,HUM1012,7.0,2018-10-20,1
24610668,SCI3007,8.2,2018-10-20,1
24610668,SCI2035,6.3,2018-12-14,1
24610668,SCI2037,5.9,2019-04-12,0
24610668,COR1002,7.1,2019-05-31,1
24610668,SCI3049,6.8,2019-05-31,1
24612056,HUM1012,2.2,2018-10-20,0
24612056,HUM2046,7.3,2018-10-20,1
24612056,SCI1016,6.7,2018-12-14,1
24612056,SSC2024,5.6,2018-12-14,0
24612056,SSC1025,5.2,2019-04-12,0
24612056,SSC3055,7.2,2019-07-10,1
24612056,COR1002,5.8,2019-05-31,0
24612056,SSC3059,8.0,2019-05-31,1
24612840,HUM1011,5.8,2018-10-20,0
24612840,SSC1007,6.9,2019-02-08,1
24612840,HUM2013,6.0,2018-12-14,1
24612840,SSC2019,6.2,2018-12-14,1
24612840,SSC2062,6.6,2019-07-23,1
24612840,SSC2004,7.3,2019-05-31,1
24612840,SSC2050,6.2,2019-05-31,1
24613296,HUM3043,9.0,2018-10-20,1
24613296,HUM3040,7.6,2018-12-14,1
24613296,HUM3050,8.2,2018-12-14,1
24613296,SSC1029,8.4,2018-10-20,1
24613296,SSC3038,8.5,2019-04-12,1
24613296,COR1002,8.3,2019-05-31,1
24613296,SSC3040,8.7,2019-05-31,1
24613764,HUM3045,7.6,2018-10-20,1
24613764,SCI3003,9.7,2018-10-20,1
24613764,HUM3049,7.7,2018-12-14,1
24613764,COR1003,7.6,2019-07-01,1
24613764,SSC2039,8.2,2019-04-12,1
24613764,HUM2030,8.7,2019-05-31,1
24613980,SSC3019,5.9,2018-10-20,0
24613980,SSC2025,6.1,2018-12-14,1
24613980,SSC3032,5.8,2018-12-14,0
24613980,HUM2046,6.3,2018-10-20,1
24613980,HUM2021,7.9,2019-02-14,1
24613980,COR1004,7.1,2019-05-31,1
24613980,SCI2039,6.4,2019-07-08,1
24613980,SSC3011,6.8,2019-04-12,1
24614004,SCI1010,7.9,2018-10-19,1
24614004,SSC2024,6.3,2018-12-14,1
24614004,SSC3032,6.8,2018-12-14,1
24614004,COR1003,7.4,2019-04-12,1
24614004,SSC3011,7.6,2019-04-12,1
24614004,COR1002,5.1,2019-05-31,0
24615040,HUM2046,7.9,2018-10-20,1
24615040,COR1002,6.8,2018-12-14,1
24615040,SCI1016,7.7,2018-12-14,1
24615040,SCI2033,9.4,2019-04-12,1
24615040,SCI3051,7.5,2019-05-31,1
24615704,SSC2046,7.8,2018-10-20,1
24615704,SSC1027,8.3,2018-12-14,1
24615704,SSC3047,8.3,2018-12-14,1
24615704,SSC2064,8.6,2019-04-12,1
24615704,SCI2041,8.3,2019-04-12,1
24615704,SSC2043,8.1,2019-05-31,1
24615704,SSC3056,8.0,2019-05-31,1
24616024,HUM2003,6.8,2018-10-20,1
24616024,SSC2061,9.0,2018-12-14,1
24616024,SSC3032,8.6,2018-12-14,1
24616024,HUM3029,7.0,2019-04-12,1
24616024,SSC2062,7.7,2019-03-29,1
24616024,COR1002,7.5,2019-05-31,1
24616024,SSC3018,8.6,2019-05-31,1
24616180,HUM2003,5.7,2018-10-20,0
24616180,SSC3019,6.5,2018-10-20,1
24616180,SCI2034,6.2,2018-12-14,1
24616180,SSC2061,8.4,2018-12-14,1
